student_id,total_classes,attendance_percentage,student_name,department,year,section,hostel_status,attendance_status
STU1503,50,82.0,Student_1503,CSE,1,D,Day Scholar,75% and Above
STU1504,50,88.0,Student_1504,MECH,3,C,Day Scholar,75% and Above
STU1505,50,86.0,Student_1505,MECH,1,D,Hostel,75% and Above
STU1506,50,88.0,Student_1506,CIVIL,4,C,Day Scholar,75% and Above
STU1507,50,78.0,Student_1507,ECE,4,A,Hostel,75% and Above
STU1508,50,74.0,Student_1508,AIML,3,D,Hostel,Below 75%
STU1509,50,90.0,Student_1509,CSE,4,B,Day Scholar,75% and Above
STU1510,50,84.0,Student_1510,CIVIL,4,A,Hostel,75% and Above
STU1511,50,84.0,Student_1511,ECE,2,D,Hostel,75% and Above
STU1512,50,88.0,Student_1512,IT,2,D,Day Scholar,75% and Above
STU1513,50,84.0,Student_1513,AIML,3,B,Hostel,75% and Above
STU1514,50,84.0,Student_1514,AIML,1,D,Hostel,75% and Above
STU1515,50,88.0,Student_1515,CIVIL,2,C,Day Scholar,75% and Above
STU1516,50,76.0,Student_1516,EEE,1,B,Hostel,75% and Above
STU1517,50,94.0,Student_1517,CSE,4,A,Hostel,75% and Above
STU1518,50,80.0,Student_1518,AIML,2,A,Day Scholar,75% and Above
STU1519,50,84.0,Student_1519,CIVIL,3,C,Day Scholar,75% and Above
STU1520,50,86.0,Student_1520,CIVIL,3,A,Day Scholar,75% and Above
STU1521,50,82.0,Student_1521,ECE,3,D,Day Scholar,75% and Above
STU1522,50,84.0,Student_1522,IT,2,D,Hostel,75% and Above
STU1523,50,88.0,Student_1523,EEE,1,C,Hostel,75% and Above
STU1524,50,78.0,Student_1524,CSE,4,A,Day Scholar,75% and Above
STU1525,50,78.0,Student_1525,MECH,1,A,Hostel,75% and Above
STU1526,50,76.0,Student_1526,IT,1,C,Hostel,75% and Above
STU1527,50,84.0,Student_1527,IT,4,B,Day Scholar,75% and Above
STU1528,50,84.0,Student_1528,ECE,4,A,Day Scholar,75% and Above
STU1529,50,76.0,Student_1529,AIML,2,B,Hostel,75% and Above
STU1530,50,76.0,Student_1530,AIML,2,A,Day Scholar,75% and Above
STU1531,50,88.0,Student_1531,ECE,2,A,Day Scholar,75% and Above
STU1532,50,82.0,Student_1532,CIVIL,2,A,Day Scholar,75% and Above
STU1533,50,74.0,Student_1533,AIML,2,A,Hostel,Below 75%
STU1534,50,80.0,Student_1534,EEE,4,D,Day Scholar,75% and Above
STU1535,50,88.0,Student_1535,CSE,1,B,Hostel,75% and Above
STU1536,50,86.0,Student_1536,IT,2,B,Hostel,75% and Above
STU1537,50,76.0,Student_1537,IT,2,A,Hostel,75% and Above
STU1538,50,82.0,Student_1538,EEE,1,A,Day Scholar,75% and Above
STU1539,50,86.0,Student_1539,AIML,2,B,Day Scholar,75% and Above
STU1540,50,76.0,Student_1540,IT,1,D,Day Scholar,75% and Above
STU1541,50,82.0,Student_1541,MECH,1,C,Day Scholar,75% and Above
STU1542,50,86.0,Student_1542,CSE,4,C,Day Scholar,75% and Above
STU1543,50,94.0,Student_1543,CSE,3,B,Hostel,75% and Above
STU1544,50,84.0,Student_1544,IT,4,A,Hostel,75% and Above
STU1545,50,78.0,Student_1545,ECE,3,A,Hostel,75% and Above
STU1546,50,82.0,Student_1546,IT,3,D,Day Scholar,75% and Above
STU1547,50,82.0,Student_1547,ECE,3,C,Hostel,75% and Above
STU1548,50,92.0,Student_1548,IT,2,D,Hostel,75% and Above
STU1549,50,78.0,Student_1549,MECH,4,C,Day Scholar,75% and Above
STU1550,50,84.0,Student_1550,CIVIL,3,B,Day Scholar,75% and Above
STU1551,50,86.0,Student_1551,CSE,1,C,Hostel,75% and Above
STU1552,50,84.0,Student_1552,IT,2,D,Hostel,75% and Above
STU1553,50,78.0,Student_1553,MECH,4,D,Day Scholar,75% and Above
STU1554,50,72.0,Student_1554,ECE,3,D,Day Scholar,Below 75%
STU1555,50,80.0,Student_1555,ECE,1,B,Day Scholar,75% and Above
STU1556,50,78.0,Student_1556,CSE,4,C,Day Scholar,75% and Above
STU1557,50,84.0,Student_1557,EEE,4,C,Hostel,75% and Above
STU1558,50,86.0,Student_1558,IT,2,D,Hostel,75% and Above
STU1559,50,88.0,Student_1559,AIML,4,C,Day Scholar,75% and Above
STU1560,50,84.0,Student_1560,ECE,2,A,Hostel,75% and Above
STU1561,50,80.0,Student_1561,CIVIL,3,A,Hostel,75% and Above
STU1562,50,82.0,Student_1562,CIVIL,2,A,Day Scholar,75% and Above
STU1563,50,78.0,Student_1563,ECE,1,C,Hostel,75% and Above
STU1564,50,76.0,Student_1564,EEE,2,B,Hostel,75% and Above
STU1565,50,88.0,Student_1565,EEE,1,B,Hostel,75% and Above
STU1566,50,86.0,Student_1566,MECH,2,B,Day Scholar,75% and Above
STU1567,50,84.0,Student_1567,CIVIL,4,B,Day Scholar,75% and Above
STU1568,50,84.0,Student_1568,MECH,3,A,Hostel,75% and Above
STU1569,50,90.0,Student_1569,CIVIL,1,A,Day Scholar,75% and Above
STU1570,50,70.0,Student_1570,IT,2,D,Day Scholar,Below 75%
STU1571,50,78.0,Student_1571,IT,2,C,Day Scholar,75% and Above
STU1572,50,80.0,Student_1572,AIML,2,C,Hostel,75% and Above
STU1573,50,86.0,Student_1573,IT,4,B,Hostel,75% and Above
STU1574,50,82.0,Student_1574,AIML,4,A,Day Scholar,75% and Above
STU1575,50,80.0,Student_1575,IT,1,B,Hostel,75% and Above
STU1576,50,84.0,Student_1576,CSE,1,D,Hostel,75% and Above
STU1577,50,84.0,Student_1577,IT,4,C,Hostel,75% and Above
STU1578,50,84.0,Student_1578,MECH,1,C,Hostel,75% and Above
STU1579,50,74.0,Student_1579,ECE,3,B,Hostel,Below 75%
STU1580,50,84.0,Student_1580,MECH,3,D,Day Scholar,75% and Above
STU1581,50,88.0,Student_1581,ECE,4,C,Hostel,75% and Above
STU1582,50,82.0,Student_1582,EEE,1,D,Hostel,75% and Above
STU1583,50,82.0,Student_1583,MECH,2,D,Hostel,75% and Above
STU1584,50,84.0,Student_1584,EEE,3,B,Day Scholar,75% and Above
STU1585,50,86.0,Student_1585,AIML,4,A,Day Scholar,75% and Above
STU1586,50,74.0,Student_1586,AIML,1,B,Day Scholar,Below 75%
STU1587,50,74.0,Student_1587,CSE,4,A,Hostel,Below 75%
STU1588,50,82.0,Student_1588,IT,2,D,Day Scholar,75% and Above
STU1589,50,86.0,Student_1589,MECH,3,A,Day Scholar,75% and Above
STU1590,50,86.0,Student_1590,EEE,4,D,Day Scholar,75% and Above
STU1591,50,84.0,Student_1591,ECE,4,C,Day Scholar,75% and Above
STU1592,50,84.0,Student_1592,AIML,4,C,Hostel,75% and Above
STU1593,50,86.0,Student_1593,IT,2,C,Day Scholar,75% and Above
STU1594,50,86.0,Student_1594,AIML,4,B,Day Scholar,75% and Above
STU1595,50,90.0,Student_1595,ECE,2,B,Hostel,75% and Above
STU1596,50,78.0,Student_1596,IT,2,D,Hostel,75% and Above
STU1597,50,80.0,Student_1597,IT,2,C,Day Scholar,75% and Above
STU1598,50,90.0,Student_1598,EEE,3,B,Hostel,75% and Above
STU1599,50,80.0,Student_1599,EEE,3,C,Day Scholar,75% and Above
STU1600,50,88.0,Student_1600,MECH,4,B,Hostel,75% and Above
STU1601,50,90.0,Student_1601,MECH,4,A,Hostel,75% and Above
STU1602,50,74.0,Student_1602,CIVIL,3,A,Day Scholar,Below 75%
STU1603,50,92.0,Student_1603,CIVIL,1,C,Hostel,75% and Above
STU1604,50,64.0,Student_1604,CSE,3,D,Day Scholar,Below 75%
STU1605,50,88.0,Student_1605,AIML,2,B,Hostel,75% and Above
STU1606,50,88.0,Student_1606,MECH,3,B,Day Scholar,75% and Above
STU1607,50,88.0,Student_1607,EEE,2,A,Hostel,75% and Above
STU1608,50,92.0,Student_1608,ECE,4,A,Hostel,75% and Above
STU1609,50,84.0,Student_1609,EEE,1,D,Hostel,75% and Above
STU1610,50,74.0,Student_1610,AIML,4,D,Hostel,Below 75%
STU1611,50,80.0,Student_1611,CIVIL,2,D,Hostel,75% and Above
STU1612,50,82.0,Student_1612,EEE,2,C,Day Scholar,75% and Above
STU1613,50,68.0,Student_1613,CSE,2,A,Hostel,Below 75%
STU1614,50,84.0,Student_1614,AIML,1,C,Day Scholar,75% and Above
STU1615,50,78.0,Student_1615,CIVIL,3,A,Day Scholar,75% and Above
STU1616,50,90.0,Student_1616,ECE,4,A,Day Scholar,75% and Above
STU1617,50,78.0,Student_1617,CIVIL,4,B,Hostel,75% and Above
STU1618,50,70.0,Student_1618,IT,3,A,Day Scholar,Below 75%
STU1619,50,84.0,Student_1619,CSE,4,A,Hostel,75% and Above
STU1620,50,80.0,Student_1620,AIML,1,C,Day Scholar,75% and Above
STU1621,50,80.0,Student_1621,ECE,4,A,Day Scholar,75% and Above
STU1622,50,80.0,Student_1622,CSE,2,C,Day Scholar,75% and Above
STU1623,50,92.0,Student_1623,CIVIL,3,D,Day Scholar,75% and Above
STU1624,50,84.0,Student_1624,CSE,1,A,Day Scholar,75% and Above
STU1625,50,86.0,Student_1625,AIML,3,A,Hostel,75% and Above
STU1626,50,86.0,Student_1626,MECH,1,C,Day Scholar,75% and Above
STU1627,50,70.0,Student_1627,CSE,2,D,Day Scholar,Below 75%
STU1628,50,88.0,Student_1628,IT,3,B,Hostel,75% and Above
STU1629,50,82.0,Student_1629,CSE,4,D,Hostel,75% and Above
STU1630,50,84.0,Student_1630,CIVIL,1,C,Hostel,75% and Above
STU1631,50,80.0,Student_1631,CIVIL,3,D,Day Scholar,75% and Above
STU1632,50,82.0,Student_1632,ECE,4,C,Day Scholar,75% and Above
STU1633,50,94.0,Student_1633,CIVIL,3,C,Day Scholar,75% and Above
STU1634,50,94.0,Student_1634,EEE,3,B,Day Scholar,75% and Above
STU1635,50,76.0,Student_1635,AIML,3,A,Day Scholar,75% and Above
STU1636,50,88.0,Student_1636,AIML,1,C,Day Scholar,75% and Above
STU1637,50,74.0,Student_1637,MECH,4,C,Hostel,Below 75%
STU1638,50,90.0,Student_1638,MECH,2,B,Hostel,75% and Above
STU1639,50,78.0,Student_1639,AIML,1,C,Day Scholar,75% and Above
STU1640,50,88.0,Student_1640,IT,1,A,Day Scholar,75% and Above
STU1641,50,84.0,Student_1641,MECH,1,B,Day Scholar,75% and Above
STU1642,50,88.0,Student_1642,ECE,2,A,Day Scholar,75% and Above
STU1643,50,86.0,Student_1643,CIVIL,4,A,Day Scholar,75% and Above
STU1644,50,74.0,Student_1644,AIML,4,B,Hostel,Below 75%
STU1645,50,84.0,Student_1645,MECH,4,C,Hostel,75% and Above
STU1646,50,86.0,Student_1646,AIML,3,A,Day Scholar,75% and Above
STU1647,50,78.0,Student_1647,EEE,3,A,Hostel,75% and Above
STU1648,50,82.0,Student_1648,CSE,3,A,Day Scholar,75% and Above
STU1649,50,90.0,Student_1649,CIVIL,2,A,Day Scholar,75% and Above
STU1650,50,76.0,Student_1650,AIML,3,B,Day Scholar,75% and Above
STU1651,50,82.0,Student_1651,CSE,2,B,Hostel,75% and Above
STU1652,50,86.0,Student_1652,MECH,4,D,Hostel,75% and Above
STU1653,50,84.0,Student_1653,CSE,3,D,Day Scholar,75% and Above
STU1654,50,78.0,Student_1654,CIVIL,3,A,Hostel,75% and Above
STU1655,50,80.0,Student_1655,AIML,1,C,Hostel,75% and Above
STU1656,50,88.0,Student_1656,EEE,2,A,Day Scholar,75% and Above
STU1657,50,90.0,Student_1657,IT,4,C,Hostel,75% and Above
STU1658,50,84.0,Student_1658,MECH,1,A,Hostel,75% and Above
STU1659,50,84.0,Student_1659,AIML,1,D,Day Scholar,75% and Above
STU1660,50,78.0,Student_1660,CIVIL,4,D,Day Scholar,75% and Above
STU1661,50,88.0,Student_1661,MECH,1,C,Hostel,75% and Above
STU1662,50,78.0,Student_1662,ECE,2,A,Day Scholar,75% and Above
STU1663,50,76.0,Student_1663,CSE,2,C,Hostel,75% and Above
STU1664,50,80.0,Student_1664,IT,3,D,Day Scholar,75% and Above
STU1665,50,72.0,Student_1665,CIVIL,1,A,Day Scholar,Below 75%
STU1666,50,80.0,Student_1666,ECE,3,A,Day Scholar,75% and Above
STU1667,50,84.0,Student_1667,AIML,1,C,Day Scholar,75% and Above
STU1668,50,80.0,Student_1668,EEE,2,B,Hostel,75% and Above
STU1669,50,84.0,Student_1669,MECH,2,C,Day Scholar,75% and Above
STU1670,50,86.0,Student_1670,CSE,2,D,Day Scholar,75% and Above
STU1671,50,86.0,Student_1671,MECH,1,D,Day Scholar,75% and Above
STU1672,50,88.0,Student_1672,IT,2,D,Hostel,75% and Above
STU1673,50,84.0,Student_1673,AIML,1,D,Hostel,75% and Above
STU1674,50,76.0,Student_1674,MECH,3,D,Day Scholar,75% and Above
STU1675,50,84.0,Student_1675,CSE,1,B,Day Scholar,75% and Above
STU1676,50,80.0,Student_1676,AIML,3,A,Day Scholar,75% and Above
STU1677,50,84.0,Student_1677,MECH,1,C,Day Scholar,75% and Above
STU1678,50,72.0,Student_1678,EEE,3,C,Day Scholar,Below 75%
STU1679,50,84.0,Student_1679,CIVIL,2,D,Day Scholar,75% and Above
STU1680,50,82.0,Student_1680,AIML,3,C,Hostel,75% and Above
STU1681,50,84.0,Student_1681,CIVIL,2,D,Day Scholar,75% and Above
STU1682,50,78.0,Student_1682,AIML,2,B,Day Scholar,75% and Above
STU1683,50,84.0,Student_1683,EEE,3,B,Day Scholar,75% and Above
STU1684,50,94.0,Student_1684,CIVIL,1,A,Day Scholar,75% and Above
STU1685,50,76.0,Student_1685,ECE,1,B,Day Scholar,75% and Above
STU1686,50,78.0,Student_1686,CSE,4,B,Day Scholar,75% and Above
STU1687,50,78.0,Student_1687,ECE,1,A,Hostel,75% and Above
STU1688,50,80.0,Student_1688,MECH,4,C,Hostel,75% and Above
STU1689,50,78.0,Student_1689,EEE,1,D,Hostel,75% and Above
STU1690,50,86.0,Student_1690,ECE,1,D,Hostel,75% and Above
STU1691,50,74.0,Student_1691,AIML,2,C,Hostel,Below 75%
STU1692,50,86.0,Student_1692,MECH,4,A,Hostel,75% and Above
STU1693,50,76.0,Student_1693,MECH,1,C,Day Scholar,75% and Above
STU1694,50,82.0,Student_1694,ECE,4,B,Day Scholar,75% and Above
STU1695,50,84.0,Student_1695,ECE,2,A,Day Scholar,75% and Above
STU1696,50,80.0,Student_1696,EEE,2,A,Day Scholar,75% and Above
STU1697,50,88.0,Student_1697,CSE,4,A,Day Scholar,75% and Above
STU1698,50,76.0,Student_1698,ECE,2,D,Day Scholar,75% and Above
STU1699,50,90.0,Student_1699,IT,3,C,Hostel,75% and Above
STU1700,50,86.0,Student_1700,ECE,3,A,Day Scholar,75% and Above
STU1701,50,78.0,Student_1701,CIVIL,2,A,Hostel,75% and Above
STU1702,50,80.0,Student_1702,AIML,3,A,Hostel,75% and Above
STU1703,50,88.0,Student_1703,IT,1,C,Day Scholar,75% and Above
STU1704,50,84.0,Student_1704,IT,4,D,Day Scholar,75% and Above
STU1705,50,78.0,Student_1705,CIVIL,1,B,Day Scholar,75% and Above
STU1706,50,84.0,Student_1706,CIVIL,4,D,Day Scholar,75% and Above
STU1707,50,80.0,Student_1707,MECH,2,A,Day Scholar,75% and Above
STU1708,50,84.0,Student_1708,CSE,1,D,Day Scholar,75% and Above
STU1709,50,78.0,Student_1709,AIML,2,D,Day Scholar,75% and Above
STU1710,50,86.0,Student_1710,EEE,2,B,Hostel,75% and Above
STU1711,50,78.0,Student_1711,IT,4,C,Day Scholar,75% and Above
STU1712,50,78.0,Student_1712,EEE,4,C,Day Scholar,75% and Above
STU1713,50,84.0,Student_1713,ECE,4,D,Hostel,75% and Above
STU1714,50,78.0,Student_1714,ECE,1,D,Day Scholar,75% and Above
STU1715,50,82.0,Student_1715,EEE,3,C,Day Scholar,75% and Above
STU1716,50,86.0,Student_1716,ECE,4,C,Hostel,75% and Above
STU1717,50,76.0,Student_1717,CSE,4,B,Day Scholar,75% and Above
STU1718,50,76.0,Student_1718,CIVIL,1,A,Day Scholar,75% and Above
STU1719,50,84.0,Student_1719,ECE,4,D,Day Scholar,75% and Above
STU1720,50,78.0,Student_1720,MECH,1,C,Day Scholar,75% and Above
STU1721,50,88.0,Student_1721,ECE,2,D,Day Scholar,75% and Above
STU1722,50,78.0,Student_1722,AIML,4,D,Day Scholar,75% and Above
STU1723,50,78.0,Student_1723,CSE,4,C,Hostel,75% and Above
STU1724,50,92.0,Student_1724,AIML,2,B,Day Scholar,75% and Above
STU1725,50,86.0,Student_1725,AIML,2,D,Day Scholar,75% and Above
STU1726,50,78.0,Student_1726,MECH,2,B,Hostel,75% and Above
STU1727,50,78.0,Student_1727,CSE,4,C,Hostel,75% and Above
STU1728,50,84.0,Student_1728,CSE,3,A,Day Scholar,75% and Above
STU1729,50,82.0,Student_1729,CSE,3,A,Hostel,75% and Above
STU1730,50,84.0,Student_1730,CSE,3,D,Day Scholar,75% and Above
STU1731,50,80.0,Student_1731,CSE,4,C,Day Scholar,75% and Above
STU1732,50,78.0,Student_1732,MECH,2,B,Hostel,75% and Above
STU1733,50,84.0,Student_1733,ECE,4,D,Day Scholar,75% and Above
STU1734,50,86.0,Student_1734,AIML,2,C,Day Scholar,75% and Above
STU1735,50,78.0,Student_1735,CSE,4,C,Hostel,75% and Above
STU1736,50,86.0,Student_1736,IT,4,B,Hostel,75% and Above
STU1737,50,80.0,Student_1737,ECE,2,D,Hostel,75% and Above
STU1738,50,82.0,Student_1738,ECE,3,C,Hostel,75% and Above
STU1739,50,78.0,Student_1739,AIML,2,C,Day Scholar,75% and Above
STU1740,50,84.0,Student_1740,MECH,1,C,Hostel,75% and Above
STU1741,50,80.0,Student_1741,EEE,1,B,Hostel,75% and Above
STU1742,50,84.0,Student_1742,EEE,2,D,Hostel,75% and Above
STU1743,50,72.0,Student_1743,ECE,4,D,Hostel,Below 75%
STU1744,50,86.0,Student_1744,CIVIL,1,D,Hostel,75% and Above
STU1745,50,84.0,Student_1745,CIVIL,1,D,Day Scholar,75% and Above
STU1746,50,76.0,Student_1746,AIML,4,A,Hostel,75% and Above
STU1747,50,82.0,Student_1747,EEE,4,A,Day Scholar,75% and Above
STU1748,50,88.0,Student_1748,ECE,3,D,Hostel,75% and Above
STU1749,50,82.0,Student_1749,MECH,4,B,Hostel,75% and Above
STU1750,50,78.0,Student_1750,EEE,2,A,Hostel,75% and Above
STU1751,50,74.0,Student_1751,ECE,2,C,Hostel,Below 75%
STU1752,50,78.0,Student_1752,ECE,3,A,Hostel,75% and Above
STU1753,50,84.0,Student_1753,CSE,1,C,Hostel,75% and Above
STU1754,50,84.0,Student_1754,MECH,1,D,Hostel,75% and Above
STU1755,50,82.0,Student_1755,CSE,4,A,Hostel,75% and Above
STU1756,50,90.0,Student_1756,AIML,2,B,Day Scholar,75% and Above
STU1757,50,82.0,Student_1757,CSE,1,A,Hostel,75% and Above
STU1758,50,88.0,Student_1758,IT,3,A,Day Scholar,75% and Above
STU1759,50,84.0,Student_1759,CSE,3,A,Hostel,75% and Above
STU1760,50,70.0,Student_1760,IT,2,D,Day Scholar,Below 75%
STU1761,50,84.0,Student_1761,EEE,3,B,Hostel,75% and Above
STU1762,50,82.0,Student_1762,CIVIL,3,A,Hostel,75% and Above
STU1763,50,88.0,Student_1763,ECE,2,B,Hostel,75% and Above
STU1764,50,72.0,Student_1764,IT,4,D,Day Scholar,Below 75%
STU1765,50,86.0,Student_1765,MECH,4,C,Day Scholar,75% and Above
STU1766,50,80.0,Student_1766,CSE,3,A,Day Scholar,75% and Above
STU1767,50,88.0,Student_1767,IT,4,B,Day Scholar,75% and Above
STU1768,50,74.0,Student_1768,MECH,4,B,Hostel,Below 75%
STU1769,50,76.0,Student_1769,CIVIL,3,D,Hostel,75% and Above
STU1770,50,86.0,Student_1770,CIVIL,4,A,Hostel,75% and Above
STU1771,50,88.0,Student_1771,CSE,3,C,Day Scholar,75% and Above
STU1772,50,86.0,Student_1772,AIML,1,B,Hostel,75% and Above
STU1773,50,80.0,Student_1773,CSE,2,A,Day Scholar,75% and Above
STU1774,50,94.0,Student_1774,EEE,2,C,Day Scholar,75% and Above
STU1775,50,86.0,Student_1775,IT,4,B,Day Scholar,75% and Above
STU1776,50,70.0,Student_1776,ECE,4,B,Day Scholar,Below 75%
STU1777,50,82.0,Student_1777,AIML,4,C,Day Scholar,75% and Above
STU1778,50,80.0,Student_1778,CSE,2,C,Hostel,75% and Above
STU1779,50,80.0,Student_1779,MECH,1,D,Day Scholar,75% and Above
STU1780,50,82.0,Student_1780,AIML,1,A,Day Scholar,75% and Above
STU1781,50,80.0,Student_1781,IT,2,A,Hostel,75% and Above
STU1782,50,76.0,Student_1782,AIML,1,D,Day Scholar,75% and Above
STU1783,50,74.0,Student_1783,IT,2,B,Day Scholar,Below 75%
STU1784,50,78.0,Student_1784,CSE,1,C,Hostel,75% and Above
STU1785,50,82.0,Student_1785,IT,3,C,Hostel,75% and Above
STU1786,50,88.0,Student_1786,AIML,3,C,Hostel,75% and Above
STU1787,50,76.0,Student_1787,MECH,2,B,Day Scholar,75% and Above
STU1788,50,88.0,Student_1788,CIVIL,1,C,Hostel,75% and Above
STU1789,50,88.0,Student_1789,AIML,4,C,Hostel,75% and Above
STU1790,50,80.0,Student_1790,IT,1,D,Hostel,75% and Above
STU1791,50,86.0,Student_1791,CIVIL,3,B,Day Scholar,75% and Above
STU1792,50,74.0,Student_1792,IT,3,A,Hostel,Below 75%
STU1793,50,86.0,Student_1793,MECH,1,D,Day Scholar,75% and Above
STU1794,50,80.0,Student_1794,IT,1,D,Day Scholar,75% and Above
STU1795,50,92.0,Student_1795,CSE,4,A,Hostel,75% and Above
STU1796,50,70.0,Student_1796,ECE,4,D,Day Scholar,Below 75%
STU1797,50,80.0,Student_1797,AIML,1,B,Day Scholar,75% and Above
STU1798,50,84.0,Student_1798,ECE,1,C,Hostel,75% and Above
STU1799,50,84.0,Student_1799,IT,1,B,Day Scholar,75% and Above
STU1800,50,80.0,Student_1800,MECH,1,A,Hostel,75% and Above
STU1801,50,86.0,Student_1801,AIML,2,A,Day Scholar,75% and Above
STU1802,50,80.0,Student_1802,IT,1,D,Day Scholar,75% and Above
STU1803,50,88.0,Student_1803,CIVIL,4,B,Hostel,75% and Above
STU1804,50,74.0,Student_1804,EEE,3,B,Hostel,Below 75%
STU1805,50,82.0,Student_1805,IT,2,A,Day Scholar,75% and Above
STU1806,50,88.0,Student_1806,ECE,1,B,Day Scholar,75% and Above
STU1807,50,72.0,Student_1807,AIML,3,A,Hostel,Below 75%
STU1808,50,72.0,Student_1808,ECE,2,B,Day Scholar,Below 75%
STU1809,50,78.0,Student_1809,AIML,3,B,Day Scholar,75% and Above
STU1810,50,82.0,Student_1810,IT,1,B,Day Scholar,75% and Above
STU1811,50,86.0,Student_1811,CSE,1,A,Day Scholar,75% and Above
STU1812,50,74.0,Student_1812,CIVIL,4,D,Hostel,Below 75%
STU1813,50,72.0,Student_1813,IT,1,B,Hostel,Below 75%
STU1814,50,80.0,Student_1814,ECE,1,A,Hostel,75% and Above
STU1815,50,80.0,Student_1815,EEE,2,A,Hostel,75% and Above
STU1816,50,82.0,Student_1816,EEE,4,B,Hostel,75% and Above
STU1817,50,82.0,Student_1817,MECH,2,B,Hostel,75% and Above
STU1818,50,86.0,Student_1818,AIML,3,D,Day Scholar,75% and Above
STU1819,50,88.0,Student_1819,ECE,1,A,Hostel,75% and Above
STU1820,50,76.0,Student_1820,MECH,3,A,Day Scholar,75% and Above
STU1821,50,92.0,Student_1821,ECE,2,C,Day Scholar,75% and Above
STU1822,50,82.0,Student_1822,AIML,1,A,Day Scholar,75% and Above
STU1823,50,80.0,Student_1823,IT,1,D,Hostel,75% and Above
STU1824,50,80.0,Student_1824,IT,2,C,Day Scholar,75% and Above
STU1825,50,90.0,Student_1825,EEE,2,C,Hostel,75% and Above
STU1826,50,90.0,Student_1826,IT,2,C,Day Scholar,75% and Above
STU1827,50,80.0,Student_1827,IT,2,B,Day Scholar,75% and Above
STU1828,50,68.0,Student_1828,CSE,2,B,Hostel,Below 75%
STU1829,50,82.0,Student_1829,EEE,1,A,Day Scholar,75% and Above
STU1830,50,80.0,Student_1830,MECH,2,C,Day Scholar,75% and Above
STU1831,50,84.0,Student_1831,CIVIL,1,D,Day Scholar,75% and Above
STU1832,50,90.0,Student_1832,CSE,1,B,Day Scholar,75% and Above
STU1833,50,86.0,Student_1833,MECH,2,D,Hostel,75% and Above
STU1834,50,92.0,Student_1834,AIML,2,D,Day Scholar,75% and Above
STU1835,50,84.0,Student_1835,CSE,4,B,Day Scholar,75% and Above
STU1836,50,80.0,Student_1836,MECH,1,B,Hostel,75% and Above
STU1837,50,86.0,Student_1837,AIML,2,B,Day Scholar,75% and Above
STU1838,50,72.0,Student_1838,EEE,2,B,Day Scholar,Below 75%
STU1839,50,72.0,Student_1839,CIVIL,2,C,Day Scholar,Below 75%
STU1840,50,80.0,Student_1840,AIML,4,C,Day Scholar,75% and Above
STU1841,50,78.0,Student_1841,IT,4,C,Hostel,75% and Above
STU1842,50,72.0,Student_1842,ECE,3,C,Day Scholar,Below 75%
STU1843,50,84.0,Student_1843,AIML,1,A,Hostel,75% and Above
STU1844,50,82.0,Student_1844,AIML,3,C,Day Scholar,75% and Above
STU1845,50,82.0,Student_1845,CIVIL,2,B,Day Scholar,75% and Above
STU1846,50,78.0,Student_1846,ECE,4,D,Day Scholar,75% and Above
STU1847,50,84.0,Student_1847,IT,4,C,Hostel,75% and Above
STU1848,50,68.0,Student_1848,MECH,3,A,Day Scholar,Below 75%
STU1849,50,84.0,Student_1849,MECH,4,B,Day Scholar,75% and Above
STU1850,50,82.0,Student_1850,AIML,2,D,Hostel,75% and Above
STU1851,50,76.0,Student_1851,ECE,4,D,Hostel,75% and Above
STU1852,50,90.0,Student_1852,ECE,3,C,Hostel,75% and Above
STU1853,50,82.0,Student_1853,IT,2,D,Hostel,75% and Above
STU1854,50,84.0,Student_1854,CIVIL,3,C,Day Scholar,75% and Above
STU1855,50,80.0,Student_1855,EEE,4,C,Day Scholar,75% and Above
STU1856,50,76.0,Student_1856,MECH,3,B,Day Scholar,75% and Above
STU1857,50,78.0,Student_1857,CIVIL,3,B,Day Scholar,75% and Above
STU1858,50,82.0,Student_1858,CSE,1,A,Hostel,75% and Above
STU1859,50,80.0,Student_1859,MECH,4,B,Day Scholar,75% and Above
STU1860,50,84.0,Student_1860,CIVIL,4,B,Day Scholar,75% and Above
STU1861,50,82.0,Student_1861,MECH,3,C,Day Scholar,75% and Above
STU1862,50,74.0,Student_1862,EEE,1,B,Day Scholar,Below 75%
STU1863,50,90.0,Student_1863,CSE,4,C,Hostel,75% and Above
STU1864,50,80.0,Student_1864,EEE,2,C,Day Scholar,75% and Above
STU1865,50,80.0,Student_1865,IT,3,B,Day Scholar,75% and Above
STU1866,50,82.0,Student_1866,CSE,4,A,Day Scholar,75% and Above
STU1867,50,78.0,Student_1867,AIML,2,A,Hostel,75% and Above
STU1868,50,76.0,Student_1868,CIVIL,4,D,Hostel,75% and Above
STU1869,50,78.0,Student_1869,CSE,2,D,Day Scholar,75% and Above
STU1870,50,88.0,Student_1870,IT,3,B,Day Scholar,75% and Above
STU1871,50,78.0,Student_1871,IT,4,A,Day Scholar,75% and Above
STU1872,50,86.0,Student_1872,EEE,4,C,Hostel,75% and Above
STU1873,50,94.0,Student_1873,MECH,1,D,Day Scholar,75% and Above
STU1874,50,86.0,Student_1874,CSE,3,C,Day Scholar,75% and Above
STU1875,50,92.0,Student_1875,CIVIL,2,D,Day Scholar,75% and Above
STU1876,50,88.0,Student_1876,CSE,4,B,Hostel,75% and Above
STU1877,50,88.0,Student_1877,ECE,4,A,Day Scholar,75% and Above
